time,Rainfall,Max_Temp,Soil_Moisture,SPI
2006-08-06,39.14753418992253,32.293266,302.3008728027344,-0.2254257876746749
2006-08-13,17.564340091154087,33.567417,303.6088256835937,-1.107431121990685
2006-08-20,26.295779672553287,33.404285,303.1724548339844,-1.7252061327618828
2006-08-27,120.33344367081231,31.515781,301.499755859375,-0.8768422135110859
2006-09-03,39.50953443030262,31.775986,300.7359313964844,-0.7780082681922966
2006-09-10,16.688218255058256,33.458435,302.11846923828125,-0.4659553984084317
2006-09-17,14.825609319020796,34.496666,302.3871154785156,-0.4647468235492751
2006-09-24,53.76106197740475,31.81558,300.347900390625,-0.959587182506623
2006-10-01,16.717338493352173,32.441906,300.0892639160156,-0.9810914944790043
2007-06-03,0.5867519365609997,42.80937,311.6502990722656,0.0
2007-06-10,4.980860816518756,40.257076,312.25177001953125,0.0
2007-06-17,39.438666102442426,34.327415,308.2162475585937,0.0
2007-06-24,6.576538341731703,35.97524,308.25262451171875,-0.6724799950518222
2007-07-01,21.019026415708076,35.070274,307.6133728027344,-0.8764838482089738
2007-07-08,48.209649286484414,33.951633,305.1349792480469,-0.8957142731542491
2007-07-15,47.306851442441015,34.03891,305.92633056640625,-1.3635045993535913
2007-07-22,143.81076230122335,32.49857,301.6960144042969,-0.0441969067815453
2007-07-29,118.23721628701382,30.170408,300.7082214355469,1.0223545025733496
2007-08-05,61.79998111597052,32.48687,302.2862243652344,1.3336415524480008
2007-08-12,26.355055736445816,33.59551,303.16265869140625,1.4360441700136557
2007-08-19,120.26882467337332,30.30306,300.41461181640625,1.2312160131557035
2007-08-26,29.834740121461397,32.9866,301.7097473144531,-0.2205859281558006
2007-09-02,57.45592870984743,32.77306,301.6536560058594,-0.1424212469873571
2007-09-09,54.8184771335745,32.400547,301.168212890625,0.4468901471203998
